168.7539063     ,169.7611828,no match,,,,,,,,,,
573.21875       ,574.2260265,no match,,,,,,,,,,
837.4841919     ,838.4914684,no match,,,,,,,,,,
568.34375       ,569.3510265,no match,,,,,,,,,,
844.5352173     ,845.5424938,no match,,,,,,,,,,
259.8395996     ,260.8468761,no match,,,,,,,,,,
819.5308228     ,820.5380993,no match,,,,,,,,,,
336.9735413     ,337.9808178,no match,,,,,,,,,,
221.1309509     ,222.1382274,no match,,,,,,,,,,
609.184021     ,610.1912975,610.189770423   ,C28H34O15, , 14N , , , , , , Hesperidin      C09755  11943,
337.092804     ,338.1000805,338.100167555   ,C16H18O8        12C , , 14N , , , , , , 4-p-Coumaroylquinic acid       ,C10441  12625
181.973175     ,182.9804515,182.979850338   ,C4H9NO2Se       12C , , 14N , , , , , , Se-Methyl-L-selenocysteine     ,C08293  10491
181.973175     ,182.9804515,182.979850338   ,C4H9NO2Se       12C , , 14N , , , , , , Se-Methylselenocysteine C05689 ,7996
181.973175     ,182.9804515,182.979850338   ,C4H9NO2Se       12C , , 14N , , , , , , Selenohomocysteine      C05698 ,8005
444.9737244     ,445.9810009,no match,,,,,,,,,,
853.4877319     ,854.4950084,no match,,,,,,,,,,
648.3324585     ,649.339735,no match,,,,,,,,,,
327.1300049     ,328.1372814,no match,,,,,,,,,,
346.9757385     ,347.983015,no match,,,,,,,,,,
627.2230225     ,628.230299,628.230847377   ,C36H36O10       12C , , 14N , , , , , , Gnidicin        C09095  11287,
563.3187866     ,564.3260631,no match,,,,,,,,,,
330.0863342     ,331.0936107,no match,,,,,,,,,,
832.5102539     ,833.5175304,no match,,,,,,,,,,
535.3131104     ,536.3203869,no match,,,,,,,,,,
249.8082428     ,250.8155193,no match,,,,,,,,,,
845.5405884     ,846.5478649,no match,,,,,,,,,,
224.8029022     ,225.8101787,no match,,,,,,,,,,
431.2202759     ,432.2275524,no match,,,,,,,,,,
672.4699707     ,673.4772472,no match,,,,,,,,,,
508.3001404     ,509.3074169,no match,,,,,,,,,,
239.0768433     ,240.0841198,no match,,,,,,,,,,
671.4675903     ,672.4748668,672.473005702   ,C37H69O8P       12C , , 14N , , , , , , Phosphatidyl Ethanol    no KEGG,7889648
694.4539185     ,695.461195,no match,,,,,,,,,,
223.7975769     ,224.8048534,no match,,,,,,,,,,
487.183075     ,488.1903515,no match,,,,,,,,,,
165.0183105     ,166.025587,no match,,,,,,,,,,
693.451416     ,694.4586925,no match,,,,,,,,,,
794.5181885     ,795.525465,no match,,,,,,,,,,
249.1707459     ,250.1780224,no match,,,,,,,,,,
374.9702759     ,375.9775524,no match,,,,,,,,,,
695.4660034     ,696.4732799,no match,,,,,,,,,,
368.9784851     ,369.9857616,no match,,,,,,,,,,
298.1566772     ,299.1639537,no match,,,,,,,,,,
458.9889832     ,459.9962597,no match,,,,,,,,,,
699.4993286     ,700.5066051,700.50430583   ,C39H73O8P       12C , , 14N , , , , , , Dioleoylphosphatidic acid     , no KEGG 738554
239.0555115     ,240.062788,240.063388118   ,C11H12O6        12C , , 14N , , , , , , Syringic Acid Acetate   bmse010,103
239.0555115     ,240.062788,240.063388118   ,C11H12O6        12C , , 14N , , , , , ," 2-Succinyl-6-hydroxy-2,4-cycloh",exadiene-1-carboxylate   C05817  8112
447.1349487     ,448.1422252,no match,,,,,,,,,,
815.4996338     ,816.5069103,no match,,,,,,,,,,
406.9764099     ,407.9836864,no match,,,,,,,,,,
581.1890869     ,582.1963634,no match,,,,,,,,,,
190.9273682     ,191.9346447,no match,,,,,,,,,,
376.986145     ,377.9934215,no match,,,,,,,,,,
445.2450562     ,446.2523327,no match,,,,,,,,,,
567.3395996     ,568.3468761,no match,,,,,,,,,,
325.1144104     ,326.1216869,326.121296927   ,C12H22O10       12C , , 14N , , , , , , Robinobiose     C08246  10445,
325.1144104     ,326.1216869,326.121296927   ,C12H22O10       12C , , 14N , , , , , , Rutinose        C08247  10446,
325.1144104     ,326.1216869,326.121296927   ,C12H22O10       12C , , 14N , , , , , , 2-O-alpha-L-Rhamnopyranosyl-D-g,lucopyranose     C08244  10443
325.1144104     ,326.1216869,326.122634331   ,C13H18N4O6      12C , , 14N , , , , , ," 6,7-Dimethyl-8-(1-D-ribityl)lum",azine    C04332  6983
819.5310669     ,820.5383434,no match,,,,,,,,,,
309.1190796     ,310.1263561,no match,,,,,,,,,,
523.3128662     ,524.3201427,no match,,,,,,,,,,
475.2187805     ,476.226057,no match,,,,,,,,,,
254.9863129     ,255.9935894,no match,,,,,,,,,,
191.0341797     ,192.0414562,192.042258745   ,C10H8O4 12C     14N , ,     , , ,"1,","3,","6,",8-Naphthalenetetrol       C04033 ,6737
191.0341797     ,192.0414562,192.042258745   ,C10H8O4 12C     14N , ,     , , ,"3,",-4,De,hydro-6-hydroxymellein    C03830 ,6573
191.0341797     ,192.0414562,192.042258745   ,C10H8O4 12C     14N , ,     , , ,tr,an,s-,O-Hydroxybenzylidenepyruvate     ,C06203  8453
191.0341797     ,192.0414562,192.042258745   ,C10H8O4 12C     14N , ,     , , ,-2,Hy,dr,oxychromene-2-carboxylate C06204 ,8454
191.0341797     ,192.0414562,192.042258745   ,C10H8O4 12C     14N , ,     , , ,Sc,op,ol,etin      C01752  4885,
191.0341797     ,192.0414562,192.042258745   ,C10H8O4 12C     14N , ,     , , ,Ac,am,el,in        C10290  12476,
170.8320465     ,171.839323,no match,,,,,,,,,,
294.9824524     ,295.9897289,no match,,,,,,,,,,
745.505188     ,746.5124645,no match,,,,,,,,,,
719.4884033     ,720.4956798,no match,,,,,,,,,,
179.8816986     ,180.8889751,no match,,,,,,,,,,
331.2495422     ,332.2568187,332.256274266   ,C18H36O5        12C , , 14N , , , , , ," 9,10,18-trihydroxystearate     ",no KEGG no PubChem
190.9277802     ,191.9350567,no match,,,,,,,,,,
887.3713379     ,888.3786144,no match,,,,,,,,,,
175.0235138     ,176.0307903,no match,,,,,,,,,,
323.1349487     ,324.1422252,no match,,,,,,,,,,
330.9806824     ,331.9879589,no match,,,,,,,,,,
581.137207     ,582.1444835,no match,,,,,,,,,,
312.1721497     ,313.1794262,no match,,,,,,,,,,
352.9848328     ,353.9921093,no match,,,,,,,,,,
833.5201416     ,834.5274181,no match,,,,,,,,,,
198.9357147     ,199.9429912,no match,,,,,,,,,,
695.4664917     ,696.4737682,no match,,,,,,,,,,
844.5332642     ,845.5405407,no match,,,,,,,,,,
349.1508179     ,350.1580944,no match,,,,,,,,,,
397.2263489     ,398.2336254,no match,,,,,,,,,,
287.7465515     ,288.753828,no match,,,,,,,,,,
388.9864197     ,389.9936962,no match,,,,,,,,,,
675.3604126     ,676.3676891,no match,,,,,,,,,,
795.5199585     ,796.527235,no match,,,,,,,,,,
266.9872131     ,267.9944896,no match,,,,,,,,,,
817.5147095     ,818.521986,no match,,,,,,,,,,
359.0986328     ,360.1059093,360.105646863   ,C15H20O10       12C , , 14N , , , , , , 3-Methoxy-4-hydroxyphenylglycol,glucuronide     no KEGG no PubChem
237.1165161     ,238.1237926,no match,,,,,,,,,,
609.1262817     ,610.1335582,610.132255544   ,C30H26O14       12C , , 14N , , , , , , Gallocatechin-(4alpha->8)-epiga,llocatechin      C10227  12413
375.166687     ,376.1739635,no match,,,,,,,,,,
315.7339478     ,316.7412243,no match,,,,,,,,,,
832.5092163     ,833.5164928,no match,,,,,,,,,,
350.9888       ,351.9960765,no match,,,,,,,,,,
249.8079834     ,250.8152599,no match,,,,,,,,,,
833.5144653     ,834.5217418,no match,,,,,,,,,,
194.9266968     ,195.9339733,no match,,,,,,,,,,
249.153717     ,250.1609935,no match,,,,,,,,,,
452.2784119     ,453.2856884,no match,,,,,,,,,,
324.9895935     ,325.99687,no match,,,,,,,,,,
249.0320892     ,250.0393657,no match,,,,,,,,,,
609.2750854     ,610.2823619,no match,,,,,,,,,,
328.2937927     ,329.3010692,no match,,,,,,,,,,
695.4665527     ,696.4738292,no match,,,,,,,,,,
840.5037842     ,841.5110607,no match,,,,,,,,,,
747.5202637     ,748.5275402,748.525435203   ,C40H77O10P      12C , , 14N , , , , , , 1-Hexadecanoyl-2-(9Z-octadeceno,yl)-sn-glycero-3-phospho-sn-glycerol     C13883  854128
577.15802       ,578.1652965,578.163555672   ,C27H30O14       12C , , 14N , , , , , , Violanthin      C10196  12382,
577.15802       ,578.1652965,578.163555672   ,C27H30O14       12C , , 14N , , , , , , Apigenin 7-O-neohesperidoside , C12627  583017
577.15802       ,578.1652965,578.163555672   ,C27H30O14       12C , , 14N , , , , , , kaempferol-3-rhamnoside-7-rhamn,oside    no KEGG no PubChem
577.15802       ,578.1652965,578.163555672   ,C27H30O14       12C , , 14N , , , , , , Vitexin 2''-O-beta-L-rhamnoside,C12628  583018
833.5210571     ,834.5283336,no match,,,,,,,,,,
432.1017761     ,433.1090526,no match,,,,,,,,,,
239.0771332     ,240.0844097,no match,,,,,,,,,,
187.940918     ,188.9481945,no match,,,,,,,,,,
311.1689758     ,312.1762523,no match,,,,,,,,,,
744.4238892     ,745.4311657,no match,,,,,,,,,,
342.8154907     ,343.8227672,no match,,,,,,,,,,
255.0664673     ,256.0737438,256.073558874   ,C15H12O4        12C , , 14N , , , , , , Isoliquiritigenin       C08650 ,10843
255.0664673     ,256.0737438,256.073558874   ,C15H12O4        12C , , 14N , , , , , , Pinocembrin     C09827  12015,
255.0664673     ,256.0737438,256.073558874   ,C15H12O4        12C , , 14N , , , , , , Liquiritigenin  C09762  11950,
255.0664673     ,256.0737438,256.073558874   ,C15H12O4        12C , , 14N , , , , , ," (6aR,11aR)-3,9-Dihydroxypteroca",rpan     C04271  6934
255.0664673     ,256.0737438,256.073558874   ,C15H12O4        12C , , 14N , , , , , , Hydrangenol     C10262  12448,
307.1918945     ,308.199171,308.198759387   ,C18H28O4        12C , , 14N , , , , , , 5-O-Methylembelin       C10373 ,12559
811.3068237     ,812.3141002,no match,,,,,,,,,,
997.5748901     ,998.5821666,no match,,,,,,,,,,
241.8823853     ,242.8896618,no match,,,,,,,,,,
191.0552521     ,192.0625286,192.063388118   ,C7H12O6 12C     14N , ,     , , ,(1,"R,",3R,",4R,5R)-(-)-Quinic acid   bmse000",306
191.0552521     ,192.0625286,192.063388118   ,C7H12O6 12C     14N , ,     , , ,Qu,in,at,e C00296  3590,
191.0552521     ,192.0625286,192.063388118   ,C7H12O6 12C     14N , ,     , , ,5D,-5,#NAME?,"-Methyl-2,3,5/4,6-pentahydroxycyc",lohexanone       C01295  4514
191.0552521     ,192.0625286,192.063388118   ,C7H12O6 12C     14N , ,     , , ,Va,li,ol,one       C12113  14260,
420.9927673     ,422.0000438,no match,,,,,,,,,,
391.1984253     ,392.2057018,no match,,,,,,,,,,
368.9796448     ,369.9869213,no match,,,,,,,,,,
697.4815674     ,698.4888439,no match,,,,,,,,,,
180.9115906     ,181.9188671,no match,,,,,,,,,,
589.2460327     ,590.2533092,no match,,,,,,,,,,
744.4237061     ,745.4309826,no match,,,,,,,,,,
256.9856262     ,257.9929027,no match,,,,,,,,,,
173.0445862     ,174.0518627,no match,,,,,,,,,,
435.2526245     ,436.259901,436.258990181   ,C21H41O7P       12C , , 14N , , , , , , 1-Oleoyl-lysophosphatidic acid ,no KEGG 666331
435.2526245     ,436.259901,436.258990181   ,C21H41O7P       12C , , 14N , , , , , , Stearoylglycerone phosphate   , C03805  6554
313.2385254     ,314.2458019,314.24570958   ,C18H34O4        12C , , 14N , , , , , , Octadecanedioic acid    no KEGG,70095
313.2385254     ,314.2458019,314.24570958   ,C18H34O4        12C , , 14N , , , , , ," (9Z)-(7S,8S)-Dihydroxyoctadecen",oic acid C07355  9560
313.2385254     ,314.2458019,314.24570958   ,C18H34O4        12C , , 14N , , , , , ," 9,10-epoxy-18-hydroxystearate ", no KEGG no PubChem
483.2728271     ,484.2801036,484.282489017   ,C29H40O6        12C , , 14N , , , , , , Stigmatellin Y  C12150  14297,
494.1185608     ,495.1258373,no match,,,,,,,,,,
230.9860535     ,231.99333,no match,,,,,,,,,,
832.5080566     ,833.5153331,no match,,,,,,,,,,
456.9733887     ,457.9806652,no match,,,,,,,,,,
591.4118042     ,592.4190807,no match,,,,,,,,,,
321.1557617     ,322.1630382,no match,,,,,,,,,,
220.8135223     ,221.8207988,no match,,,,,,,,,,
391.0014954     ,392.0087719,no match,,,,,,,,,,
190.9275208     ,191.9347973,no match,,,,,,,,,,
454.1929626     ,455.2002391,no match,,,,,,,,,,
493.2301636     ,494.2374401,no match,,,,,,,,,,
395.1716309     ,396.1789074,no match,,,,,,,,,,
794.519104     ,795.5263805,no match,,,,,,,,,,
172.0604553     ,173.0677318,no match,,,,,,,,,,
507.2088318     ,508.2161083,no match,,,,,,,,,,
367.7887268     ,368.7960033,no match,,,,,,,,,,
464.8045654     ,465.8118419,no match,,,,,,,,,,
386.9869995     ,387.994276,no match,,,,,,,,,,
672.4717407     ,673.4790172,no match,,,,,,,,,,
172.8290558     ,173.8363323,no match,,,,,,,,,,
235.925827     ,236.9331035,no match,,,,,,,,,,
356.9960327     ,358.0033092,no match,,,,,,,,,,
517.2661133     ,518.2733898,no match,,,,,,,,,,
787.2214355     ,788.228712,no match,,,,,,,,,,
607.1679077     ,608.1751842,608.174120359   ,C28H32O15       12C , , 14N , , , , , , Physcion 8-gentiobioside       ,C10382  12568
607.1679077     ,608.1751842,608.174120359   ,C28H32O15       12C , , 14N , , , , , , Diosmin C10039  12225,
380.9777832     ,381.9850597,no match,,,,,,,,,,
459.1875       ,460.1947765,no match,,,,,,,,,,
255.7705231     ,256.7777996,no match,,,,,,,,,,
418.9766541     ,419.9839306,no match,,,,,,,,,,
459.2247009     ,460.2319774,no match,,,,,,,,,,
794.5199585     ,795.527235,no match,,,,,,,,,,
340.9843445     ,341.991621,no match,,,,,,,,,,
313.1661682     ,314.1734447,no match,,,,,,,,,,
746.5081787     ,747.5154552,no match,,,,,,,,,,
1037.368042     ,1038.375318,no match,,,,,,,,,,
411.0244141     ,412.0316906,no match,,,,,,,,,,
748.5223389     ,749.5296154,no match,,,,,,,,,,
342.9801636     ,343.9874401,no match,,,,,,,,,,
399.2033691     ,400.2106456,no match,,,,,,,,,,
593.2740479     ,594.2813244,no match,,,,,,,,,,
727.4129028     ,728.4201793,no match,,,,,,,,,,
439.2701721     ,440.2774486,no match,,,,,,,,,,
577.1569824     ,578.1642589,578.163555672   ,C27H30O14       12C , , 14N , , , , , , Violanthin      C10196  12382,
577.1569824     ,578.1642589,578.163555672   ,C27H30O14       12C , , 14N , , , , , , Apigenin 7-O-neohesperidoside , C12627  583017
577.1569824     ,578.1642589,578.163555672   ,C27H30O14       12C , , 14N , , , , , , kaempferol-3-rhamnoside-7-rhamn,oside    no KEGG no PubChem
577.1569824     ,578.1642589,578.163555672   ,C27H30O14       12C , , 14N , , , , , , Vitexin 2''-O-beta-L-rhamnoside,C12628  583018
552.3484497     ,553.3557262,no match,,,,,,,,,,
282.9817505     ,283.989027,no match,,,,,,,,,,
721.5037842     ,722.5110607,no match,,,,,,,,,,
543.2817383     ,544.2890148,no match,,,,,,,,,,
180.0656586     ,181.0729351,no match,,,,,,,,,,
192.9885254     ,193.9958019,no match,,,,,,,,,,
605.1940308     ,606.2013073,no match,,,,,,,,,,
272.0649719     ,273.0722484,no match,,,,,,,,,,
929.4611206     ,930.4683971,no match,,,,,,,,,,
298.9764404     ,299.9837169,no match,,,,,,,,,,
608.8057861     ,609.8130626,no match,,,,,,,,,,
225.7954559     ,226.8027324,no match,,,,,,,,,,
463.2564392     ,464.2637157,no match,,,,,,,,,,
741.1887207     ,742.1959972,742.195643662   ,C32H38O20       12C , , 14N , , , , , , Quercetin 3-(2G-xylosylrutinosi,de)      C10175  12361
537.3299561     ,538.3372326,no match,,,,,,,,,,
268.9841309     ,269.9914074,no match,,,,,,,,,,
281.1393738     ,282.1466503,282.146723817   ,C15H22O5        12C , , 14N , , , , , , Hymenoxon       C09482  11673,
281.1393738     ,282.1466503,282.146723817   ,C15H22O5        12C , , 14N , , , , , , Quing Hau Sau   C09538  11729,
345.8067322     ,346.8140087,no match,,,,,,,,,,
400.9851074     ,401.9923839,no match,,,,,,,,,,
355.1405945     ,356.147871,no match,,,,,,,,,,
584.3375244     ,585.3448009,no match,,,,,,,,,,
716.2663574     ,717.2736339,no match,,,,,,,,,,
